@relation Covid19

@attribute Date date dd-mm-yyyy
@attribute Country string
@attribute Cases integer
@attribute Deaths integer
@attribute Recovered integer

@data
6-03-2020,Russia,13,0,2
6-03-2020,Croatia,11,0,0
6-03-2020,Qatar,11,0,0
6-03-2020,Macao,10,0,9
6-03-2020,Estonia,10,0,0
6-03-2020,Georgia,9,0,0
6-03-2020,Romania,9,0,3
6-03-2020,Argentina,8,0,0
6-03-2020,Slovenia,8,0,0
6-03-2020,Azerbaijan,6,0,0
6-03-2020,Belarus,6,0,0
6-03-2020,Mexico,6,0,1
6-03-2020,Pakistan,6,0,1
6-03-2020,Philippines,5,1,2
6-03-2020,Saudi_Arabia,5,0,1
6-03-2020,Chile,5,0,0
6-03-2020,Poland,5,0,0
6-03-2020,Indonesia,4,0,0
6-03-2020,New_Zealand,4,0,0
6-03-2020,Senegal,4,0,0
6-03-2020,Hungary,4,0,0
6-03-2020,Luxembourg,3,0,0
6-03-2020,North_Macedonia,3,0,0
6-03-2020,Bosnia_and_Herzegovina,3,0,0
6-03-2020,Dominican_Republic,2,0,0
6-03-2020,Morocco,2,0,0
6-03-2020,Afghanistan,1,0,0
6-03-2020,Andorra,1,0,0
6-03-2020,Armenia,1,0,0
6-03-2020,Cambodia,1,0,1
6-03-2020,Jordan,1,0,0
6-03-2020,Latvia,1,0,1
6-03-2020,Lithuania,1,0,0
6-03-2020,Monaco,1,0,0
6-03-2020,Nepal,1,0,1
6-03-2020,Nigeria,1,0,0
6-03-2020,Sri_Lanka,1,0,1
6-03-2020,Tunisia,1,0,0
6-03-2020,Ukraine,1,0,0
6-03-2020,Bhutan,1,0,0
6-03-2020,Cameroon,1,0,0
6-03-2020,Colombia,1,0,0
6-03-2020,Costa_Rica,1,0,0
6-03-2020,Gibraltar,1,0,0
6-03-2020,Vatican_City,1,0,0
6-03-2020,Liechtenstein,1,0,0
6-03-2020,Peru,1,0,0
6-03-2020,Serbia,1,0,0
6-03-2020,Slovakia,1,0,0
6-03-2020,South_Africa,1,0,0
6-03-2020,Togo,1,0,0
7-03-2020,China,80652,3070,55523
7-03-2020,S._Korea,7041,48,118
7-03-2020,Italy,5883,233,589
7-03-2020,Iran,5823,145,1669
7-03-2020,France,949,16,12
7-03-2020,Germany,800,0,18
7-03-2020,Diamond_Princess,696,6,245
7-03-2020,Spain,503,10,30
7-03-2020,Japan,461,6,76
7-03-2020,USA,410,19,15
7-03-2020,Switzerland,268,1,3
7-03-2020,UK,209,2,18
7-03-2020,Netherlands,188,1,0
7-03-2020,Belgium,169,0,1
7-03-2020,Sweden,161,0,1
7-03-2020,Norway,156,0,0
7-03-2020,Singapore,138,0,90
7-03-2020,Hong_Kong,108,2,51
7-03-2020,Malaysia,93,0,23
7-03-2020,Bahrain,85,0,6
7-03-2020,Austria,81,0,2
7-03-2020,Australia,74,2,22
7-03-2020,Greece,66,0,0
7-03-2020,Kuwait,61,0,1
7-03-2020,Canada,60,0,8
7-03-2020,Iraq,54,4,1
7-03-2020,Thailand,50,1,31
7-03-2020,Iceland,50,0,1
7-03-2020,Egypt,48,0,1
7-03-2020,Taiwan,45,1,15
7-03-2020,UAE,45,0,7
7-03-2020,India,34,0,3
7-03-2020,Lebanon,28,0,1
7-03-2020,Denmark,27,0,1
7-03-2020,Czechia,26,0,0
7-03-2020,Israel,25,0,3
7-03-2020,San_Marino,23,1,0
7-03-2020,Portugal,21,0,0
7-03-2020,Vietnam,20,0,16
7-03-2020,Algeria,19,0,0
7-03-2020,Finland,19,0,1
7-03-2020,Ireland,19,0,0
7-03-2020,Palestine,19,0,0
7-03-2020,Brazil,18,0,0
7-03-2020,Oman,16,0,2
7-03-2020,Ecuador,14,0,0
7-03-2020,Russia,14,0,2
7-03-2020,Georgia,13,0,0
7-03-2020,Romania,13,0,3
7-03-2020,Croatia,12,0,0
7-03-2020,Qatar,12,0,0
7-03-2020,Slovenia,12,0,0
7-03-2020,Macao,10,0,10
7-03-2020,Estonia,10,0,0
7-03-2020,Argentina,9,1,0
7-03-2020,Azerbaijan,9,0,0
7-03-2020,Saudi_Arabia,7,0,1
7-03-2020,Philippines,6,1,2
7-03-2020,Belarus,6,0,0
7-03-2020,Mexico,6,0,1
7-03-2020,Pakistan,6,0,1
7-03-2020,Poland,6,0,0
7-03-2020,New_Zealand,5,0,0
7-03-2020,Chile,5,0,0
7-03-2020,Hungary,5,0,0
7-03-2020,Afghanistan,4,0,0
7-03-2020,Indonesia,4,0,0
7-03-2020,Senegal,4,0,1
7-03-2020,Luxembourg,3,0,0
7-03-2020,North_Macedonia,3,0,0
7-03-2020,Bosnia_and_Herzegovina,3,0,0
7-03-2020,Malta,3,0,0
7-03-2020,Slovakia,3,0,0
7-03-2020,Cambodia,2,0,1
7-03-2020,Dominican_Republic,2,0,0
7-03-2020,Morocco,2,0,0
7-03-2020,Cameroon,2,0,0
7-03-2020,Faeroe_Islands,2,0,0
7-03-2020,Maldives,2,0,0
7-03-2020,South_Africa,2,0,0
7-03-2020,Andorra,1,0,0
7-03-2020,Armenia,1,0,0
7-03-2020,Jordan,1,0,0
7-03-2020,Latvia,1,0,1
7-03-2020,Lithuania,1,0,0
7-03-2020,Monaco,1,0,0
7-03-2020,Nepal,1,0,1
7-03-2020,Nigeria,1,0,0
7-03-2020,Sri_Lanka,1,0,1
7-03-2020,Tunisia,1,0,0
7-03-2020,Ukraine,1,0,0
7-03-2020,Bhutan,1,0,0
7-03-2020,Colombia,1,0,0
7-03-2020,Costa_Rica,1,0,0
7-03-2020,Gibraltar,1,0,0
7-03-2020,Vatican_City,1,0,0
7-03-2020,Liechtenstein,1,0,0
7-03-2020,Moldova,1,0,0
7-03-2020,Paraguay,1,0,0
7-03-2020,Peru,1,0,0
7-03-2020,Serbia,1,0,0
7-03-2020,Togo,1,0,0
8-03-2020,China,80703,3098,57333
8-03-2020,Italy,7375,366,622
8-03-2020,S._Korea,7313,50,130
8-03-2020,Iran,6566,194,2134
8-03-2020,France,1126,19,12
8-03-2020,Germany,1040,0,18
8-03-2020,Diamond_Princess,696,7,245
8-03-2020,Spain,674,17,32
8-03-2020,USA,534,21,15
8-03-2020,Japan,502,7,76
8-03-2020,Switzerland,337,2,3
8-03-2020,UK,273,3,18
8-03-2020,Netherlands,265,3,0
8-03-2020,Sweden,203,0,1
8-03-2020,Belgium,200,0,1
8-03-2020,Norway,176,0,1
8-03-2020,Singapore,150,0,90
8-03-2020,Hong_Kong,115,3,59
8-03-2020,Austria,104,0,2
8-03-2020,Malaysia,99,0,24
8-03-2020,Bahrain,85,0,14
8-03-2020,Australia,80,3,22
8-03-2020,Greece,73,0,0
8-03-2020,Canada,64,0,8
8-03-2020,Kuwait,64,0,1
8-03-2020,Iraq,60,6,1
8-03-2020,Iceland,58,0,1
8-03-2020,Thailand,50,1,31
8-03-2020,Egypt,49,1,1
8-03-2020,Taiwan,45,1,15
8-03-2020,UAE,45,0,7
8-03-2020,India,43,0,3
8-03-2020,Israel,39,0,3
8-03-2020,San_Marino,36,1,0
8-03-2020,Denmark,35,0,1
8-03-2020,Czechia,32,0,0
8-03-2020,Lebanon,32,0,1
8-03-2020,Portugal,30,0,0
8-03-2020,Vietnam,30,0,16
8-03-2020,Brazil,25,0,0
8-03-2020,Finland,25,0,1
8-03-2020,Ireland,21,0,0
8-03-2020,Algeria,20,0,0
8-03-2020,Palestine,19,0,0
8-03-2020,Russia,17,0,3
8-03-2020,Oman,16,0,2
8-03-2020,Slovenia,16,0,0
8-03-2020,Qatar,15,0,0
8-03-2020,Romania,15,0,5
8-03-2020,Ecuador,14,0,0
8-03-2020,Georgia,13,0,0
8-03-2020,Argentina,12,1,0
8-03-2020,Croatia,12,0,0
8-03-2020,Saudi_Arabia,11,0,1
8-03-2020,Poland,11,0,0
8-03-2020,Philippines,10,1,2
8-03-2020,Macao,10,0,10
8-03-2020,Estonia,10,0,0
8-03-2020,Chile,10,0,0
8-03-2020,Azerbaijan,9,0,0
8-03-2020,Mexico,7,0,1
8-03-2020,Pakistan,7,0,1
8-03-2020,Hungary,7,0,0
8-03-2020,Belarus,6,0,0
8-03-2020,Indonesia,6,0,0
8-03-2020,Peru,6,0,0
8-03-2020,Dominican_Republic,5,0,0
8-03-2020,Luxembourg,5,0,0
8-03-2020,New_Zealand,5,0,0
8-03-2020,Costa_Rica,5,0,0
8-03-2020,French_Guiana,5,0,0
8-03-2020,Slovakia,5,0,0
8-03-2020,Afghanistan,4,0,0
8-03-2020,Senegal,4,0,1
8-03-2020,Bulgaria,4,0,0
8-03-2020,Maldives,4,0,0
8-03-2020,Latvia,3,0,1
8-03-2020,North_Macedonia,3,0,0
8-03-2020,Bangladesh,3,0,0
8-03-2020,Bosnia_and_Herzegovina,3,0,0
8-03-2020,Malta,3,0,0
8-03-2020,South_Africa,3,0,0
8-03-2020,Cambodia,2,0,1
8-03-2020,Morocco,2,0,0
8-03-2020,Tunisia,2,0,0
8-03-2020,Cameroon,2,0,0
8-03-2020,Faeroe_Islands,2,0,0
8-03-2020,Andorra,1,0,0
8-03-2020,Armenia,1,0,0
8-03-2020,Jordan,1,0,0
8-03-2020,Lithuania,1,0,0
8-03-2020,Monaco,1,0,0
8-03-2020,Nepal,1,0,1
8-03-2020,Nigeria,1,0,0
8-03-2020,Sri_Lanka,1,0,1
8-03-2020,Ukraine,1,0,0
8-03-2020,Bhutan,1,0,0
8-03-2020,Colombia,1,0,0
8-03-2020,Gibraltar,1,0,1
8-03-2020,Vatican_City,1,0,0
8-03-2020,Liechtenstein,1,0,0
8-03-2020,Moldova,1,0,0
8-03-2020,Paraguay,1,0,0
8-03-2020,Serbia,1,0,0
8-03-2020,Togo,1,0,0
9-03-2020,China,80739,3120,58749
9-03-2020,Italy,9172,463,724
9-03-2020,S._Korea,7478,53,166
9-03-2020,Iran,7161,237,2394
9-03-2020,France,1412,30,12
9-03-2020,Spain,1231,30,32
9-03-2020,Germany,1224,2,18
9-03-2020,Diamond_Princess,696,7,245
9-03-2020,USA,624,26,15
9-03-2020,Japan,530,9,101
9-03-2020,Switzerland,374,2,3
9-03-2020,UK,321,5,18
9-03-2020,Netherlands,321,4,0
9-03-2020,Sweden,261,0,1
9-03-2020,Belgium,239,0,1
9-03-2020,Norway,227,0,1
9-03-2020,Singapore,160,0,93
9-03-2020,Austria,131,0,2
9-03-2020,Malaysia,117,0,24
9-03-2020,Hong_Kong,116,3,59
9-03-2020,Bahrain,109,0,22
9-03-2020,Australia,93,3,22
9-03-2020,Denmark,90,0,1
9-03-2020,Greece,84,0,0
9-03-2020,Canada,77,1,8
9-03-2020,Iraq,71,7,3
9-03-2020,Iceland,65,0,1
9-03-2020,Kuwait,65,0,1
9-03-2020,Egypt,59,1,1
9-03-2020,UAE,59,0,12
9-03-2020,San_Marino,51,2,0
9-03-2020,Thailand,50,1,33
9-03-2020,Israel,50,0,4
9-03-2020,India,47,0,4
9-03-2020,Taiwan,45,1,15
9-03-2020,Lebanon,41,0,1
9-03-2020,Portugal,39,0,0
9-03-2020,Czechia,38,0,0
9-03-2020,Finland,33,0,1
9-03-2020,Vietnam,31,0,16
9-03-2020,Brazil,25,0,0
9-03-2020,Palestine,25,0,0
9-03-2020,Philippines,24,1,2
9-03-2020,Ireland,24,0,0
9-03-2020,Slovenia,24,0,0
9-03-2020,Algeria,20,0,0
9-03-2020,Russia,20,0,3
9-03-2020,Saudi_Arabia,20,0,1
9-03-2020,Indonesia,19,0,0
9-03-2020,Oman,18,0,9
9-03-2020,Qatar,18,0,0
9-03-2020,Argentina,17,1,0
9-03-2020,Romania,17,0,5
9-03-2020,Poland,17,0,0
9-03-2020,Pakistan,16,0,1
9-03-2020,Ecuador,15,0,0
9-03-2020,Georgia,15,0,0
9-03-2020,Croatia,13,0,0
9-03-2020,Chile,13,0,0
9-03-2020,Macao,10,0,10
9-03-2020,Estonia,10,0,0
9-03-2020,Azerbaijan,9,0,0
9-03-2020,Costa_Rica,9,0,0
9-03-2020,Hungary,9,0,0
9-03-2020,Peru,9,0,0
9-03-2020,Mexico,7,0,1
9-03-2020,Slovakia,7,0,0
9-03-2020,South_Africa,7,0,0
9-03-2020,Belarus,6,0,0
9-03-2020,Latvia,6,0,1
9-03-2020,Albania,6,0,0
9-03-2020,Maldives,6,0,0
9-03-2020,Dominican_Republic,5,0,0
9-03-2020,Luxembourg,5,0,0
9-03-2020,New_Zealand,5,0,0
9-03-2020,Tunisia,5,0,0
9-03-2020,Bosnia_and_Herzegovina,5,0,0
9-03-2020,French_Guiana,5,0,0
9-03-2020,Afghanistan,4,0,0
9-03-2020,North_Macedonia,4,0,0
9-03-2020,Senegal,4,0,1
9-03-2020,Bulgaria,4,0,0
9-03-2020,Malta,4,0,0
9-03-2020,Bangladesh,3,0,0
9-03-2020,Colombia,3,0,0
9-03-2020,Cambodia,2,0,1
9-03-2020,Morocco,2,0,0
9-03-2020,Nigeria,2,0,0
9-03-2020,Cameroon,2,0,0
9-03-2020,Cyprus,2,0,0
9-03-2020,Faeroe_Islands,2,0,0
9-03-2020,Martinique,2,0,0
9-03-2020,Saint_Martin,2,0,0
9-03-2020,Serbia,2,0,0
9-03-2020,Andorra,1,0,0
9-03-2020,Armenia,1,0,0
9-03-2020,Jordan,1,0,0
9-03-2020,Lithuania,1,0,0
9-03-2020,Monaco,1,0,0
9-03-2020,Nepal,1,0,1
9-03-2020,Sri_Lanka,1,0,1
9-03-2020,Ukraine,1,0,0
9-03-2020,Bhutan,1,0,0
9-03-2020,Brunei,1,0,0
9-03-2020,Burkina_Faso,1,0,0
9-03-2020,Channel_Islands,1,0,0
9-03-2020,Gibraltar,1,0,1
9-03-2020,Vatican_City,1,0,0
9-03-2020,Liechtenstein,1,0,0
9-03-2020,Moldova,1,0,0
9-03-2020,Paraguay,1,0,0
9-03-2020,St._Barth,1,0,0
9-03-2020,Togo,1,0,0
10-03-2020,China,80761,3136,60120
10-03-2020,Italy,10149,631,1004
10-03-2020,Iran,8042,291,2731
10-03-2020,S._Korea,7513,58,247
10-03-2020,France,1784,33,12
10-03-2020,Spain,1695,36,135
10-03-2020,Germany,1565,2,18
10-03-2020,USA,975,30,15
10-03-2020,Diamond_Princess,696,7,245
10-03-2020,Japan,587,10,102
10-03-2020,Switzerland,497,3,3
10-03-2020,Norway,400,0,1
10-03-2020,UK,383,6,18
10-03-2020,Netherlands,382,4,0
10-03-2020,Sweden,355,0,1
10-03-2020,Belgium,267,0,1
10-03-2020,Denmark,262,0,1
10-03-2020,Austria,182,0,4
10-03-2020,Singapore,166,0,93
10-03-2020,Malaysia,129,0,87
10-03-2020,Hong_Kong,121,3,59
10-03-2020,Australia,116,3,22
10-03-2020,Bahrain,110,0,30
10-03-2020,Canada,94,1,8
10-03-2020,Greece,89,0,0
10-03-2020,Iceland,81,0,1
10-03-2020,Israel,75,0,4
10-03-2020,UAE,74,0,12
10-03-2020,Iraq,71,7,15
10-03-2020,Kuwait,69,0,1
10-03-2020,Czechia,63,0,0
10-03-2020,San_Marino,62,2,0
10-03-2020,India,62,0,4
10-03-2020,Egypt,59,1,1
10-03-2020,Thailand,53,1,33
10-03-2020,Lebanon,52,1,1
10-03-2020,Taiwan,47,1,17
10-03-2020,Portugal,41,0,0
10-03-2020,Finland,40,0,1
10-03-2020,Brazil,34,0,0
10-03-2020,Ireland,34,0,0
10-03-2020,Vietnam,34,0,16
10-03-2020,Slovenia,34,0,0
10-03-2020,Philippines,33,1,2
10-03-2020,Romania,29,0,5
10-03-2020,Palestine,29,0,0
10-03-2020,Indonesia,27,0,2
10-03-2020,Qatar,24,0,0
10-03-2020,Georgia,23,0,0
10-03-2020,Poland,22,0,0
10-03-2020,Algeria,20,0,0
10-03-2020,Russia,20,0,3
10-03-2020,Saudi_Arabia,20,0,1
10-03-2020,Argentina,19,1,0
10-03-2020,Pakistan,19,0,2
10-03-2020,Oman,18,0,9
10-03-2020,Chile,17,0,0
10-03-2020,Croatia,15,0,0
10-03-2020,Ecuador,15,0,0
10-03-2020,Estonia,13,0,0
10-03-2020,Costa_Rica,13,0,0
10-03-2020,Hungary,12,0,0
10-03-2020,Azerbaijan,11,0,0
10-03-2020,Peru,11,0,0
10-03-2020,Macao,10,0,10
10-03-2020,Albania,10,0,0
10-03-2020,Belarus,9,0,3
10-03-2020,Latvia,8,0,1
10-03-2020,Luxembourg,7,0,0
10-03-2020,North_Macedonia,7,0,0
10-03-2020,Mexico,7,0,4
10-03-2020,Slovakia,7,0,0
10-03-2020,South_Africa,7,0,0
10-03-2020,Tunisia,6,0,0
10-03-2020,Brunei,6,0,0
10-03-2020,Bulgaria,6,0,0
10-03-2020,Maldives,6,0,0
10-03-2020,Afghanistan,5,0,0
10-03-2020,Dominican_Republic,5,0,0
10-03-2020,New_Zealand,5,0,0
10-03-2020,Bosnia_and_Herzegovina,5,0,0
10-03-2020,French_Guiana,5,0,0
10-03-2020,Malta,5,0,0
10-03-2020,Serbia,5,0,0
10-03-2020,Senegal,4,0,1
10-03-2020,Morocco,3,1,0
10-03-2020,Cambodia,3,0,1
10-03-2020,Lithuania,3,0,0
10-03-2020,Bangladesh,3,0,0
10-03-2020,Colombia,3,0,0
10-03-2020,Martinique,3,0,0
10-03-2020,Moldova,3,0,0
10-03-2020,Nigeria,2,0,0
10-03-2020,Burkina_Faso,2,0,0
10-03-2020,Cameroon,2,0,0
10-03-2020,Channel_Islands,2,0,0
10-03-2020,Cyprus,2,0,0
10-03-2020,Faeroe_Islands,2,0,0
10-03-2020,Paraguay,2,0,0
10-03-2020,Saint_Martin,2,0,0
10-03-2020,Andorra,1,0,0
10-03-2020,Armenia,1,0,0
10-03-2020,Jordan,1,0,0
10-03-2020,Monaco,1,0,0
10-03-2020,Nepal,1,0,1
10-03-2020,Sri_Lanka,1,0,1
10-03-2020,Ukraine,1,0,0
10-03-2020,Bhutan,1,0,0
10-03-2020,DRC,1,0,0
10-03-2020,Gibraltar,1,0,1
10-03-2020,Vatican_City,1,0,0
10-03-2020,Jamaica,1,0,0
10-03-2020,Liechtenstein,1,0,0
10-03-2020,Mongolia,1,0,0
10-03-2020,Panama,1,0,0
10-03-2020,St._Barth,1,0,0
10-03-2020,Togo,1,0,0
10-03-2020,Turkey,1,0,0
11-03-2020,China,80790,3158,61617
11-03-2020,Italy,12462,827,1045
11-03-2020,Iran,9000,354,2959
11-03-2020,S._Korea,7755,60,288
11-03-2020,France,2281,48,12
11-03-2020,Spain,2277,55,183
11-03-2020,Germany,1908,3,25
11-03-2020,USA,1301,38,15
11-03-2020,Diamond_Princess,696,7,325
11-03-2020,Switzerland,652,4,4
11-03-2020,Japan,639,15,118
11-03-2020,Norway,629,0,1
11-03-2020,Denmark,514,0,1
11-03-2020,Netherlands,503,5,0
11-03-2020,Sweden,500,1,1
11-03-2020,UK,456,8,18
11-03-2020,Belgium,314,3,1
11-03-2020,Qatar,262,0,0
11-03-2020,Austria,246,0,4
11-03-2020,Bahrain,195,0,35
11-03-2020,Singapore,178,0,96
11-03-2020,Malaysia,149,0,26
11-03-2020,Australia,127,3,24
11-03-2020,Hong_Kong,126,3,60
11-03-2020,Canada,102,1,9
11-03-2020,Greece,99,0,0
11-03-2020,Israel,97,0,4
11-03-2020,Czechia,94,0,0
11-03-2020,Iceland,85,0,1
11-03-2020,UAE,74,0,17
11-03-2020,Kuwait,72,0,2
11-03-2020,Iraq,71,7,15
11-03-2020,San_Marino,62,2,0
11-03-2020,India,62,0,4
11-03-2020,Lebanon,61,2,1
11-03-2020,Egypt,60,1,27
11-03-2020,Thailand,59,1,34
11-03-2020,Finland,59,0,1
11-03-2020,Portugal,59,0,0
11-03-2020,Slovenia,57,0,0
11-03-2020,Brazil,52,0,0
11-03-2020,Philippines,49,2,2
11-03-2020,Taiwan,48,1,17
11-03-2020,Romania,47,0,6
11-03-2020,Saudi_Arabia,45,0,1
11-03-2020,Ireland,43,1,0
11-03-2020,Vietnam,38,0,16
11-03-2020,Indonesia,34,1,2
11-03-2020,Poland,31,0,0
11-03-2020,Palestine,30,0,0
11-03-2020,Georgia,24,0,0
11-03-2020,Chile,23,0,0
11-03-2020,Algeria,20,0,0
11-03-2020,Russia,20,0,3
11-03-2020,Argentina,19,1,0
11-03-2020,Croatia,19,0,0
11-03-2020,Pakistan,19,0,2
11-03-2020,Oman,18,0,9
11-03-2020,Ecuador,17,0,0
11-03-2020,Estonia,16,0,0
11-03-2020,Albania,15,1,0
11-03-2020,Costa_Rica,13,0,0
11-03-2020,Hungary,13,0,0
11-03-2020,Peru,13,0,0
11-03-2020,South_Africa,13,0,0
11-03-2020,Serbia,12,0,0
11-03-2020,Azerbaijan,11,0,3
11-03-2020,Brunei,11,0,0
11-03-2020,Macao,10,0,10
11-03-2020,Latvia,10,0,1
11-03-2020,Slovakia,10,0,0
11-03-2020,Belarus,9,0,3
11-03-2020,Colombia,9,0,0
11-03-2020,Panama,8,1,0
11-03-2020,Mexico,8,0,4
11-03-2020,Maldives,8,0,0
11-03-2020,Bulgaria,7,1,0
11-03-2020,Afghanistan,7,0,0
11-03-2020,Luxembourg,7,0,0
11-03-2020,North_Macedonia,7,0,0
11-03-2020,Tunisia,7,0,0
11-03-2020,Bosnia_and_Herzegovina,7,0,0
11-03-2020,Morocco,6,1,0
11-03-2020,Cyprus,6,0,0
11-03-2020,Malta,6,0,0
11-03-2020,Dominican_Republic,5,0,0
11-03-2020,New_Zealand,5,0,0
11-03-2020,French_Guiana,5,0,0
11-03-2020,Paraguay,5,0,0
11-03-2020,Senegal,4,0,1
11-03-2020,Cambodia,3,0,1
11-03-2020,Lithuania,3,0,0
11-03-2020,Bangladesh,3,0,0
11-03-2020,Martinique,3,0,0
11-03-2020,Moldova,3,0,0
11-03-2020,Nigeria,2,0,0
11-03-2020,Sri_Lanka,2,0,1
11-03-2020,Bolivia,2,0,0
11-03-2020,Burkina_Faso,2,0,0
11-03-2020,Cameroon,2,0,0
11-03-2020,Channel_Islands,2,0,0
11-03-2020,Faeroe_Islands,2,0,0
11-03-2020,Honduras,2,0,0
11-03-2020,Jamaica,2,0,0
11-03-2020,Saint_Martin,2,0,0
11-03-2020,Andorra,1,0,0
11-03-2020,Armenia,1,0,0
11-03-2020,Jordan,1,0,0
11-03-2020,Monaco,1,0,0
11-03-2020,Nepal,1,0,1
11-03-2020,Ukraine,1,0,0
11-03-2020,Bhutan,1,0,0
11-03-2020,Ivory_Coast,1,0,0
11-03-2020,DRC,1,0,0
11-03-2020,Gibraltar,1,0,1
11-03-2020,Vatican_City,1,0,0
11-03-2020,Liechtenstein,1,0,0
11-03-2020,Mongolia,1,0,0
11-03-2020,Réunion,1,0,0
11-03-2020,St._Barth,1,0,0
11-03-2020,Togo,1,0,0
11-03-2020,Turkey,1,0,0
12-03-2020,China,80796,3169,62836
12-03-2020,Italy,15113,1016,1258
12-03-2020,Iran,10075,429,3276
12-03-2020,S._Korea,7869,66,333
12-03-2020,Spain,3146,86,189
12-03-2020,France,2876,61,12
12-03-2020,Germany,2745,6,25
12-03-2020,USA,1686,40,30
12-03-2020,Switzerland,868,7,4
12-03-2020,Norway,800,1,1
12-03-2020,Diamond_Princess,696,7,325
12-03-2020,Japan,691,19,118
12-03-2020,Sweden,687,1,1
12-03-2020,Denmark,674,0,1
12-03-2020,Netherlands,614,5,2
12-03-2020,UK,590,10,18
12-03-2020,Belgium,399,3,1
12-03-2020,Austria,361,1,4
12-03-2020,Qatar,262,0,0
12-03-2020,Bahrain,197,0,35
12-03-2020,Singapore,187,0,96
12-03-2020,Malaysia,158,0,26
12-03-2020,Australia,156,3,26
12-03-2020,Canada,142,1,11
12-03-2020,Hong_Kong,130,3,77
12-03-2020,Greece,117,1,0
12-03-2020,Czechia,113,0,0
12-03-2020,Finland,109,0,1
12-03-2020,Iceland,109,0,0
12-03-2020,Israel,109,0,4
12-03-2020,Slovenia,96,0,0
12-03-2020,UAE,85,0,20
12-03-2020,Iraq,83,8,24
12-03-2020,Egypt,80,2,27
12-03-2020,Kuwait,80,0,5
12-03-2020,Portugal,78,0,1
12-03-2020,Brazil,77,0,0
12-03-2020,India,74,1,4
12-03-2020,San_Marino,72,5,0
12-03-2020,Ireland,70,1,0
12-03-2020,Thailand,70,1,35
12-03-2020,Lebanon,68,3,1
12-03-2020,Romania,59,0,6
12-03-2020,Philippines,52,2,2
12-03-2020,Poland,51,1,0
12-03-2020,Taiwan,49,1,20
12-03-2020,Saudi_Arabia,45,0,1
12-03-2020,Vietnam,39,0,16
12-03-2020,Indonesia,34,1,3
12-03-2020,Russia,34,0,3
12-03-2020,Chile,33,0,0
12-03-2020,Palestine,31,0,0
12-03-2020,Argentina,30,1,0
12-03-2020,Croatia,27,0,1
12-03-2020,Estonia,27,0,0
12-03-2020,Algeria,26,2,10
12-03-2020,Luxembourg,26,0,0
12-03-2020,Georgia,25,0,0
12-03-2020,Brunei,25,0,0
12-03-2020,Serbia,24,0,0
12-03-2020,Albania,23,1,0
12-03-2020,Bulgaria,23,1,0
12-03-2020,Costa_Rica,23,0,0
12-03-2020,Peru,22,0,0
12-03-2020,Belarus,21,0,3
12-03-2020,Pakistan,21,0,2
12-03-2020,Slovakia,21,0,0
12-03-2020,Oman,18,0,9
12-03-2020,Ecuador,17,0,0
12-03-2020,South_Africa,17,0,0
12-03-2020,Latvia,16,0,1
12-03-2020,Hungary,16,0,0
12-03-2020,Azerbaijan,15,1,3
12-03-2020,Panama,14,1,0
12-03-2020,Tunisia,13,0,0
12-03-2020,Mexico,12,0,4
12-03-2020,Bosnia_and_Herzegovina,11,0,0
12-03-2020,Macao,10,0,10
12-03-2020,Senegal,10,0,1
12-03-2020,Cyprus,10,0,0
12-03-2020,North_Macedonia,9,0,1
12-03-2020,Colombia,9,0,0
12-03-2020,Malta,9,0,0
12-03-2020,Maldives,8,0,0
12-03-2020,Afghanistan,7,0,0
12-03-2020,Morocco,6,1,0
12-03-2020,Armenia,6,0,0
12-03-2020,French_Guiana,6,0,0
12-03-2020,Moldova,6,0,0
12-03-2020,Cambodia,5,0,1
12-03-2020,Dominican_Republic,5,0,0
12-03-2020,New_Zealand,5,0,0
12-03-2020,Paraguay,5,0,0
12-03-2020,Liechtenstein,4,0,0
12-03-2020,Réunion,4,0,0
12-03-2020,Lithuania,3,0,0
12-03-2020,Sri_Lanka,3,0,1
12-03-2020,Ukraine,3,0,0
12-03-2020,Bangladesh,3,0,0
12-03-2020,Bolivia,3,0,0
12-03-2020,Channel_Islands,3,0,0
12-03-2020,Cuba,3,0,0
12-03-2020,Martinique,3,0,0
12-03-2020,Nigeria,2,0,0
12-03-2020,Burkina_Faso,2,0,0
12-03-2020,Cameroon,2,0,0
12-03-2020,Faeroe_Islands,2,0,0
12-03-2020,Honduras,2,0,0
12-03-2020,Jamaica,2,0,0
12-03-2020,Saint_Martin,2,0,0
12-03-2020,Guyana,1,1,0
12-03-2020,Andorra,1,0,0
12-03-2020,Jordan,1,0,0
12-03-2020,Monaco,1,0,0
12-03-2020,Nepal,1,0,1
12-03-2020,Bhutan,1,0,0
12-03-2020,Ivory_Coast,1,0,0
12-03-2020,DRC,1,0,0
12-03-2020,French_Polynesia,1,0,0
12-03-2020,Gibraltar,1,0,1
12-03-2020,Vatican_City,1,0,0
12-03-2020,Mongolia,1,0,0
12-03-2020,St._Barth,1,0,0
12-03-2020,St._Vincent_Grenadines,1,0,0
12-03-2020,Togo,1,0,0
12-03-2020,Trinidad_and_Tobago,1,0,0
12-03-2020,Turkey,1,0,0
13-03-2020,China,80817,3177,64152
13-03-2020,Italy,17660,1266,1439
13-03-2020,Iran,11364,514,3529
13-03-2020,S._Korea,7979,71,510
13-03-2020,Spain,5232,133,193
13-03-2020,Germany,3675,8,46
13-03-2020,France,3661,79,12
13-03-2020,USA,2269,48,41
